Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI
480,39826,23,Fu,4,Q04,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,6,grassland,2.872446775,,28.03382089,1.136410085,1.73603669,4,1.178828743
480,39826,23,Fu,5,Q05,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,7,grassland,5.020144252,25.78181818,22.57423733,2.346001342,2.67414291,4,-0.140970661
480,39826,23,Fu,6,Q06,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,8,grassland,4.3476898,25.13333333,22.60470898,1.609686008,2.738003792,4,1.453321382
480,39826,23,Fu,7,Q07,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,9,grassland,4.417573578,19.35151515,13.01346606,1.774268184,2.643305394,4,-1.649852907
480,39826,23,Fu,8,Q08,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,10,grassland,1.341177923,,5.084087347,0.304838946,1.036338976,4,-1.081844923
480,39826,23,Fu,9,Q09,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,5,grassland,2.08918939,17.75690301,27.37527653,0.839717148,1.249472242,4,0.388679714
480,39826,23,Fu,10,Q10,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,6,grassland,2.240373038,21.60127607,11.75682043,0.687978786,1.552394252,4,-0.630481342
480,39826,23,Fu,11,Q11,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,7,grassland,2.976753433,25.05547985,10.26157878,1.132881556,1.843871877,4,-2.171873978
480,39826,23,Fu,12,Q12,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,8,grassland,3.361794671,23.77336544,18.95686882,1.473187979,1.888606693,4,1.228489005
480,39826,23,Fu,13,Q13,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,9,grassland,1.889651942,19.20051308,25.32134069,0.412492634,1.477159308,4,1.716831224
480,39826,23,Fu,14,Q14,BBL,China,Jilin,Jilin Songnen Grassland Ecosystem National Field Scientific Observation and Research Station,,2019,2,44.5,123.516667,138,None,,,,Leymus chinensis,Temperate,grassland,,,,Salinized meadow soil ,dry,,,,,,4.6,688,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,grassland,0.870836991,11.2021094,21.02595945,0.377136123,0.493700869,4,-0.9722883
480,39826,24,Yang,3,Q03,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,7,Forests,4.654930475,16.75675676,16.26599002,,,3,-0.827913932
480,39826,24,Yang,3,Q04,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,8,Forests,5.108512291,13.51351351,6.972643344,,,3,1.035965011
480,39826,24,Yang,3,Q05,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,9,Forests,2.742238735,9.864864865,18.57082016,,,3,-0.31894314
480,39826,24,Yang,3,Q06,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,Forests,1.030788079,7.027027027,5.046995758,,,3,-1.440460435
480,39826,24,Yang,3,Q07,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,4,Forests,0.871188095,1.621621622,12.25666706,,,3,1.399626822
480,39826,24,Yang,3,Q08,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,5,Forests,1.127919439,9.864864865,5.445736347,,,3,-0.535369828
480,39826,24,Yang,3,Q09,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,6,Forests,0.949392406,17.02702703,5.837573565,,,3,0.195771779
480,39826,24,Yang,3,Q10,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,7,Forests,1.410540261,20.67567568,7.103670257,,,3,-2.78984192
480,39826,24,Yang,3,Q11,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,8,Forests,0.91407825,14.45945946,8.387249396,,,3,-1.48180756
480,39826,24,Yang,3,Q12,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,9,Forests,2.298762899,12.56756757,23.37699796,,,3,0.77747923
480,39826,24,Yang,3,Q13,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785333,105.917639,2250,None,,,,Pinus tabuliformis Carri¨¨re,Temperate,forests,,,,,dry,,,,,,4.9,280.4,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,10,Forests,1.279969321,6.756756757,15.30739968,,,3,-0.252866734
480,39826,24,Yang,3,Q13,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,7,Forests,3.858983145,13.69958081,15.60205434,,,3,-0.827913932
480,39826,24,Yang,4,Q14,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,8,Forests,4.452928837,11.69694962,19.99422593,,,3,1.035965011
480,39826,24,Yang,5,Q15,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,9,Forests,2.771886246,6.510323764,20.04502002,,,3,-0.31894314
480,39826,24,Yang,6,Q16,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,Forests,0.985830495,3.054873678,6.405022553,,,3,-1.440460435
480,39826,24,Yang,7,Q17,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,4,Forests,0.867305441,0.858584518,14.38069278,,,3,1.399626822
480,39826,24,Yang,8,Q18,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,5,Forests,1.176235533,5.86566889,10.48042528,,,3,-0.535369828
480,39826,24,Yang,9,Q19,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,6,Forests,1.982707549,11.38118187,11.38106077,,,3,0.195771779
480,39826,24,Yang,10,Q20,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,7,Forests,2.259176593,15.96463061,8.721257582,,,3,-2.78984192
480,39826,24,Yang,11,Q21,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,8,Forests,1.428113624,10.17259822,12.76893608,,,3,-1.48180756
480,39826,24,Yang,12,Q22,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,9,Forests,2.497107705,8.884207201,20.88240156,,,3,0.77747923
480,39826,24,Yang,13,Q23,BBL,China,Ningxia,Helan Mountain National Nature Reserve,,2020,2,38.785111,105.914417,2450,None,,,,Picea crassifolia Kom.,Temperate,forests,,,,,dry,,,,,,2.6,342.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,10,Forests,0.796041249,3.055933512,10.81451634,,,3,-0.252866734
480,39826,89,Yang,3,Q19,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,4,Cropland,19.04761905,,,,,1,1.827948715
480,39826,89,Yang,3,Q20,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,5,Cropland,38.0952381,,,,,1,-0.338351119
480,39826,89,Yang,3,Q21,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,6,Cropland,71.42857143,,,,,1,-0.300263297
480,39826,89,Yang,3,Q22,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,7,Cropland,55.55555556,,,,,1,-0.834899547
480,39826,89,Yang,3,Q23,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,8,Cropland,55.55555556,,,,,1,0.229082853
480,39826,89,Yang,3,Q24,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,9,Cropland,33.33333333,,,,,1,1.446732072
480,39826,89,Yang,3,Q25,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,10,Cropland,40.47619048,,,,,1,-0.864622021
480,39826,89,Yang,3,Q26,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,11,Cropland,14.28571429,,,,,1,0.083204346
480,39826,89,Yang,3,Q27,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,3,Cropland,14.28571429,,,,,1,-0.914625728
480,39826,89,Yang,3,Q28,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,4,Cropland,33.33333333,,,,,1,0.564440507
480,39826,89,Yang,3,Q29,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,5,Cropland,28.57142857,,,,,1,-0.376259821
480,39826,89,Yang,3,Q30,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,6,Cropland,42.85714286,,,,,1,0.266351676
480,39826,89,Yang,3,Q31,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,7,Cropland,30.15873016,,,,,1,-2.644666867
480,39826,89,Yang,3,Q32,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,8,Cropland,39.28571429,,,,,1,-1.595424401
480,39826,89,Yang,3,Q33,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,9,Cropland,16.66666667,,,,,1,0.095716395
480,39826,89,Yang,3,Q34,BBL,China,Shanxi,Changwu Farmland Ecosystem National Field Scientific Observation and Research Station,,2014,2,35.2,107.666667,1220,None,,,,Zea mays L. and Triticum aestivum L.,Temperate,cropland,,,,Huangmian soil,dry,,,,,,9.1,584,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,10,Cropland,19.04761905,,,,,1,0.414217223
480,39826,26,Sun,3,Q03,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,3,Forests,1.825047615,,,0.369097349,1.52,3,1.055151719
480,39826,26,Sun,3,Q04,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,4,Forests,1.940426935,,,0.209858527,1.76,3,0.153595608
480,39826,26,Sun,3,Q05,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,5,Forests,3.044299544,,,0.865637607,2.59,3,-1.139648029
480,39826,26,Sun,3,Q06,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,6,Forests,4.970223049,,,0.513913056,3.68,3,0.608311233
480,39826,26,Sun,3,Q07,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,7,Forests,6.719613182,,,1.571058667,4.37,3,2.235350123
480,39826,26,Sun,3,Q08,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,8,Forests,3.572018626,,,1.362669479,2.53,3,-1.220787652
480,39826,26,Sun,3,Q09,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,9,Forests,2.033230041,,,0.892184748,1.75,3,-2.181886774
480,39826,26,Sun,3,Q10,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,10,Forests,1.73509621,,,0.593700618,1.53,3,-1.063813506
480,39826,26,Sun,3,Q11,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,11,Forests,2.01184078,,,0.549152099,1.49,3,-1.552313069
480,39826,26,Sun,3,Q12,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,12,Forests,1.249709506,,,0.328474402,1.07,3,0.213520373
480,39826,26,Sun,3,Q13,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,1,Forests,1.198648694,,,0.169231911,1.22,3,0.819159701
480,39826,26,Sun,3,Q14,BBL,China,Jiangxi,Jiangxi Wuyishan National Nature Reserve,,2019,2.7,27.803056,117.658333,1200,None,,,,Pinus hwangshanensis W. Y. Hsia,Subtropical,forests,,,,yellow soil,dry,,,,,,13.2,1813,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,2,Forests,1.722570281,,,0.194285867,1.37,3,-0.359455898
