Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI,,,
3089,40027,114,Du,,SRDB,BBL,China,Hubei,,CN-XIN-CRO,2004.5,1.5,30.03,114.37,,None,,,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,,Wet,1.37,,59,34,6,16.8,577,,,,IRGA,25,,314,,7,1,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,4,Cropland,124.2242013,24.07843137,119.6962658,,,1,-1.199288056,,,
3090,40028,114,Du,,SRDB,BBL,China,Hubei,,CN-XIN-CRO,2004.5,1.5,30.03,114.37,,None,,,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,,Wet,1.37,,59,34,6,16.8,577,,,,IRGA,25,,314,,7,1,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,5,Cropland,22.2402224,25.96078431,92.95357759,,,1,0.771389093,,,
3091,40029,114,Du,,SRDB,BBL,China,Hubei,,CN-XIN-CRO,2004.5,1.5,30.03,114.37,,None,,,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,,Wet,1.37,,59,34,6,16.8,577,,,,IRGA,25,,314,,7,1,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,6,Cropland,80.42202316,24.23529412,97.75419702,,,1,-0.713365155,,,
3092,40030,114,Du,,SRDB,BBL,China,Hubei,,CN-XIN-CRO,2004.5,1.5,30.03,114.37,,None,,,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,,Wet,1.37,,59,34,6,16.8,577,,,,IRGA,25,,314,,7,1,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,7,Cropland,69.93217869,17.88235294,83.53183402,,,1,-0.656676683,,,
3093,40031,114,Du,,SRDB,BBL,China,Hubei,,CN-XIN-CRO,2004.5,1.5,30.03,114.37,,None,,,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,,Wet,1.37,,59,34,6,16.8,577,,,,IRGA,25,,314,,7,1,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,8,Cropland,59.44376346,12.23529412,53.71713652,,,1,0.367107796,,,
3094,40032,114,Du,,SRDB,BBL,China,Hubei,,CN-XIN-CRO,2004.5,1.5,30.03,114.37,,None,,,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,,Wet,1.37,,59,34,6,16.8,577,,,,IRGA,25,,314,,7,1,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,9,Cropland,64.06303588,7.529411765,32.19512195,,,1,0.911968144,,,
3095,40033,114,Du,,SRDB,BBL,China,Hubei,,CN-XIN-CRO,2004.5,1.5,30.03,114.37,,None,,,,Oryza sativa,Temperate,Agriculture,Managed,Deciduous,Aggrading,,Wet,1.37,,59,34,6,16.8,577,,,,IRGA,25,,314,,7,1,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,10,Cropland,29.15073295,,,,,1,-0.665812991,,,
3864,40501,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,1,Forests,37.36263736,-9.00990099,0.138888889,,,3,0.851083653,,,
3865,40502,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,2,Forests,43.95604396,,0.138888889,,,3,0.49228511,,,
3866,40503,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,3,Forests,57.14285714,,0.148148148,,,3,-1.612877896,,,
3892,40529,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,4,Forests,43.95604396,-9.603960396,0.138888889,,,3,-1.551458689,,,
3893,40530,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,5,Forests,57.14285714,-5.148514851,0.148148148,,,3,-1.826038438,,,
3895,40532,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,6,Forests,182.4175824,1.089108911,0.296296296,,,3,0.280166643,,,
3896,40533,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,7,Forests,360.4395604,6.435643564,0.310185185,,,3,0.822071505,,,
3897,40534,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,8,Forests,578.021978,10,,,,3,0.888869024,,,
3898,40535,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,10,Forests,505.4945055,12.37623762,0.407407407,,,3,1.493710684,,,
3899,40536,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2003,,11,Forests,360.4395604,9.702970297,0.388888889,,,3,2.287308196,,,
3901,40538,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,2,Forests,63.73626374,-4.554455446,0.171296296,,,3,1.80510096,,,
3902,40539,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,3,Forests,30.76923077,-10.1980198,0.138888889,,,3,1.89993395,,,
3903,40540,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,5,Forests,30.76923077,-9.900990099,0.106481481,,,3,1.405992666,,,
3904,40541,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,6,Forests,37.36263736,-6.633663366,0.12037037,,,3,-2.664072193,,,
3905,40542,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,7,Forests,57.14285714,-3.96039604,0.328703704,,,3,-1.571697837,,,
3906,40543,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,9,Forests,116.4835165,0.198019802,0.435185185,,,3,0.190001122,,,
3907,40544,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,10,Forests,215.3846154,3.762376238,0.398148148,,,3,-0.339965077,,,
3908,40545,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2004,,11,Forests,479.1208791,12.07920792,0.375,,,3,0.004886817,,,
3910,40547,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,2,Forests,472.5274725,13.56435644,0.347222222,,,3,-0.439293974,,,
3911,40548,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,3,Forests,301.0989011,6.138613861,0.347222222,,,3,-0.630148365,,,
3912,40549,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,5,Forests,109.8901099,1.386138614,0.347222222,,,3,1.909734144,,,
3913,40550,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,6,Forests,63.73626374,-4.851485149,0.166666667,,,3,-0.548927674,,,
3914,40551,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,7,Forests,24.17582418,-10.1980198,0.111111111,,,3,0.036989112,,,
3915,40552,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,9,Forests,37.36263736,-7.227722772,0.111111111,,,3,-0.847882911,,,
3916,40553,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,10,Forests,24.17582418,-6.930693069,0.097222222,,,3,-2.07384496,,,
3917,40554,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2005,,11,Forests,43.95604396,-6.03960396,0.101851852,,,3,0.688278654,,,
3918,40555,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,1,Forests,96.7032967,-0.099009901,0.12962963,,,3,1.535788301,,,
3919,40556,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,2,Forests,235.1648352,4.059405941,0.377314815,,,3,1.586567372,,,
3920,40557,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,3,Forests,492.3076923,10,0.425925926,,,3,0.966483313,,,
3922,40559,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,6,Forests,492.3076923,12.67326733,0.324074074,,,3,1.789635269,,,
3923,40560,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,7,Forests,327.4725275,8.514851485,0.291666667,,,3,-0.882759787,,,
3924,40561,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,9,Forests,129.6703297,1.386138614,,,,3,-1.39408826,,,
3925,40562,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,10,Forests,63.73626374,-4.257425743,0.185185185,,,3,-1.702715217,,,
3926,40563,116,Fang,,SRDB,BBL,China,,Daxinganling,CN-DXA,2004,3,50.93333333,121.5,810,None,,,,Larix gmelinii,Temperate,Forest,Natural,Evergreen,Mature,Greyzems,Dry,,25.14,52,28,10,-5.4,500,,,,Gas chromatography,50,10,2500,,18,1,,493,7,,,,,,,,,,2.306031818,,,,,,,,,,,,,250,,,0.85,,,5610,,,,240,,14620,20,,2006,,11,Forests,43.95604396,-6.336633663,0.152777778,,,3,1.470943212,,,
4065,40580,117,Jia,,Q01,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,20,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,5,Forests,0.939997254,,,,,3,0.097874745,,,
4066,40581,117,Jia,,Q02,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,21,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,6,Forests,1.745966635,,,,,3,0.399122684,,,
4067,40582,117,Jia,,Q03,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,22,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,7,Forests,4.026809007,,,,,3,0.462103385,,,
4068,40583,117,Jia,,Q04,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,23,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,8,Forests,4.095341892,,,,,3,-0.242323069,,,
4069,40584,117,Jia,,Q05,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,24,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,9,Forests,2.085644652,,,,,3,-0.781240903,,,
4070,40585,117,Jia,,Q06,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,25,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,10,Forests,0.746292737,,,,,3,-1.091879418,,,
4071,40586,117,Jia,,Q07,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,26,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,5,Forests,0.683475216,,,,,3,-1.882625829,,,
4072,40587,117,Jia,,Q08,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,27,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,6,Forests,1.724083482,,,,,3,1.268434218,,,
4073,40588,117,Jia,,Q09,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,28,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,7,Forests,2.898771111,,,,,3,-0.065659655,,,
4074,40589,117,Jia,,Q10,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,29,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,8,Forests,4.509216669,,,,,3,-0.951077779,,,
4075,40590,117,Jia,,Q11,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,30,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,9,Forests,2.968797199,,,,,3,-0.984671094,,,
4076,40591,117,Jia,,Q12,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,31,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,10,Forests,0.724461074,,,,,3,-0.271813591,,,
4077,40592,117,Jia,,Q13,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,32,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,5,Forests,0.695008925,,,,,3,0.743466338,,,
4078,40593,117,Jia,,Q14,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,33,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,6,Forests,2.17137512,,,,,3,-1.5653983,,,
4079,40594,117,Jia,,Q15,BBL,China,,Maoershan Experimental Station,CN-MSES-LARIXCKAVG,2006,2.5,45.38333333,127.5,,None,,,34,Larix gmelinii,Temperate,Forest,Managed,Evergreen,Aggrading,Hap-Boric Luvisol,Dry,,,,,,2.8,723,1094,,,IRGA,5,2,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,7,Forests,2.876733489,,,,,3,-1.433647634,,,
